Id,ManufacturerId,MakeId
10715,20428,10843
10716,20080,10844
10717,20193,10845
10718,20431,10846
10719,20432,10847
10720,20392,10848
10721,20427,10849
10722,20405,10850
10723,20425,10851
10724,20434,10852
10725,19839,10854
10726,17204,10855
10727,20399,10856
10728,9324,10858
10729,20439,10859
10730,20442,9333
10731,20449,10861
10732,20444,10862
10733,13407,10863
10734,20450,10864
10735,19672,10865
10737,6062,613
10739,12698,5338
10740,16328,6509
10741,1570,1840
10742,15403,10613
10743,20353,10867
10744,20446,10868
10745,20448,10869
10746,20452,10870
10747,20414,10871
10748,20451,10872
10749,20459,10873
10750,20460,10874
10751,20343,10875
10753,20466,10876
10754,20462,10877
10755,20463,10878
10756,17279,10879
10757,20378,10880
10758,20438,10882
10760,20483,10884
10761,20445,10885
10762,20377,10886
10763,18870,10887
10764,20486,10888
10765,20485,10889
10766,20457,10891
10767,19566,10892
10768,20490,10893
10769,20454,10894
10770,20316,10895
10771,20424,10896
10772,20495,10897
10773,20497,10898
10774,20496,10899
10775,20404,10900
10776,20494,10901
10777,20019,10902
10778,20511,10903
10779,20299,10904
10780,20513,10906
10781,20393,10907
10782,20517,10908
10783,20511,10910
10784,12047,2018
10785,20523,10911
10786,20521,10912
10787,18941,2018
10788,20529,10913
10790,20526,10914
10791,20380,10915
10792,20436,10916
10793,20509,10917
10794,20037,10918
10795,15526,10919
10796,20540,10920
10797,20541,10921
10798,20536,10922
10799,20542,10923
10800,20543,10925
10801,20531,10926
10802,14541,10928
10803,14541,10927
10805,20551,10930
10806,20550,10931
10807,20548,10847
10808,20547,10933
10809,20324,10934
10810,20324,10935
10811,20005,10936
10812,20515,10937
10813,20504,10938
10814,20557,10939
10816,13545,562
10817,8705,10941
10818,8705,10942
10819,8705,2046
10820,20561,10943
10821,19506,10946
10822,20571,10947
10826,7888,10949
10827,20563,10950
10828,20552,10951
10829,7888,4761
10830,14337,474
10831,14691,474
10832,987,542
10833,14782,474
10834,20577,10952
10835,20575,10953
10836,20416,10954
10837,20559,10955
10838,20412,10956
10839,20533,10957
10840,20480,10958
10841,20580,10959
10842,20438,10960
10843,20438,10961
10844,20438,5423
10845,20606,10963
10846,20569,10964
10847,20614,10965
10848,20592,10966
10849,20619,10967
10850,20335,10968
10851,20072,10969
10852,20624,10970
10853,20572,10971
10854,20607,10973
10856,20627,10975
10859,20626,10976
10861,20627,6480
10862,20628,10977
10863,20631,10978
10864,20636,10979
10865,20633,10980
10866,20310,10981
10867,20310,10982
10868,20366,10983
10869,8265,10984
10870,19927,10984
10871,20503,10985
10872,20640,10986
10873,20477,10987
10874,20576,10988
10875,20620,10989
10876,20612,10991
10877,20642,10992
10878,20613,10993
10879,20498,10994
10880,20646,10995
10881,20573,10996
10882,20625,10997
10883,20545,10998
10884,20623,10999
10885,995,536
10886,20652,11000
10887,20654,11001
10888,20661,11002
10889,20645,11004
10890,20663,11005
10891,20664,11006
10892,20659,11007
10893,20516,11008
10894,20516,11009
10895,20675,11010
10896,20672,11012
10898,20470,11016
10899,20470,526
10900,20683,11018
10901,20679,11019
10902,20684,11020
10903,20677,11021
10904,20686,11022
10905,19862,11023
10906,20692,11025
10907,20702,11026
10908,20066,11027
10909,20554,11028
10910,20070,11029
10911,20505,11031
10912,20527,11032
10913,20590,11033
10914,20685,11034
10915,20705,11035
10916,20706,11036
10917,9718,566
10918,20711,11037
10919,20713,11038
10920,20714,11039
10921,20715,11040
10922,20678,11041
10923,20718,11042
10924,14726,1417
10925,20720,11043
10926,20113,11044
10927,20721,11045
10928,20716,11046
10929,20723,11047
10930,20725,11048
10931,20724,11049
10932,15691,11050
10933,19689,11051
10934,2001,11052
10935,4249,11053
10936,12469,11054
10937,20732,11055
10938,13996,11057
10939,20373,11058
10940,20735,11059
10941,20736,11060
10942,20726,11061
10943,20728,11062
10944,20745,11063
10945,20746,11064
10946,20712,11065
10947,20747,11066
10948,20748,11067
10949,20566,11069
10950,20566,11068
10951,20566,11070
10952,20752,11071
10953,20247,11072
10954,20648,1725
10955,20760,11074
10956,20336,11075
10957,20658,11076
10958,20694,11077
10959,20756,11079
10960,20731,11080
10961,2347,11081
10962,2347,11082
10963,2347,11083
10964,2347,11084
10965,2347,11116
10966,2347,11087
10967,2347,11088
10968,2347,11089
10969,2347,11090
10970,2347,1138
10971,2347,5633
10972,2347,11093
10973,2347,11094
10975,2347,11096
10976,2347,11097
10977,2347,11098
10978,2347,11099
10979,2347,11100
10980,2347,11101
10981,2347,2404
10982,2347,11103
10983,2347,11117
10984,2347,11105
10985,2347,11106
10986,2347,11107
10987,2347,11108
10989,2347,11110
10990,2347,11111
10991,2347,11112
10992,2347,11113
10993,2347,11114
10994,2347,11115
10995,20693,11118
10996,1410,11119
10998,20776,11122
10999,19660,11123
11000,20657,11124
11001,20782,11125
11002,14742,11126
11003,20796,11127
11004,20791,11128
11005,20801,11129
11006,20783,11130
11007,6659,11131
11008,20799,11132
11009,20798,11133
11010,20145,11134
11011,20774,11137
11012,20474,11138
11013,20790,11139
11014,20809,11140
11015,20810,11141
11016,20819,11142
11017,20794,11143
11018,20829,11144
11019,20815,11147
11020,20842,11148
11021,7639,11149
11022,20832,11151
11023,20843,11152
11024,20831,11153
11025,20837,11154
11026,20759,11155
11027,15538,11156
11028,19972,11157
11029,19972,11158
11030,20578,11159
11031,20710,11160
11032,20811,11161
11033,20844,11162
11034,20845,11163
11035,20834,11164
11036,20815,11165
11037,20840,11166
11038,20812,11167
11039,20853,11168
11040,20848,11169
11041,7726,11170
11042,20816,11171
11043,20562,11172
11044,20867,11174
11045,20826,11175
11046,17972,11178
11047,20871,11180
11048,20789,11181
11049,19466,11182
11050,20885,11183
11051,20888,11185
11052,20184,11186
11053,20890,11187
11054,20891,11188
11055,20892,11189
11056,10121,11190
11057,20899,11191
11058,20881,11192
11059,20905,11193
11060,20878,11194
11061,20901,11195
11062,20668,11196
11063,20733,11197
11065,20886,11198
11066,20805,11199
11067,20850,11200
11068,20902,11201
11069,20910,11202
11070,20911,11203
11071,20866,11204
11072,20729,11205
11073,20887,11207
11074,20874,11208
11075,18905,11209
11076,20919,11210
11077,16036,11211
11078,20920,11212
11079,20898,11213
11080,20605,11214
11081,20689,11215
11082,20739,11216
11083,20804,11217
11085,1171,514
11086,20906,11221
11087,20924,11222
11088,20923,11223
11089,5553,11224
11090,20927,11225
11091,20699,11226
11092,20908,11227
11093,20938,11228
11094,19096,11229
11095,20928,11230
11096,20934,11231
11097,19098,11232
11098,19098,11233
11099,20893,11234
11100,20939,11236
11101,20941,11237
11102,20879,11238
11103,20933,11239
11104,20525,11240
11105,20948,11241
11106,20931,11242
11107,13753,4858
11108,20954,11245
11109,20965,11246
11110,20971,11247
11111,20964,11248
11112,20976,11249
11113,20967,11251
11114,20777,448
11115,15984,498
11116,20750,11252
11117,20869,11253
11118,20968,11254
11119,20959,11255
11120,20957,11256
11121,20975,11257
11122,20930,11258
11123,20914,11261
11124,20932,11262
11125,18911,11263
11126,20943,11265
11127,20988,11267
11128,7908,11268
11129,20955,11269
11130,20991,11270
11131,20995,11271
11132,20952,11273
11133,20962,11276
11134,20980,11277
11135,14596,562
11136,20942,562
11137,21003,11278
11138,21008,11279
11139,20986,11280
11140,21014,11281
11141,21016,11282
11142,21018,11283
11143,21017,11284
11144,21007,11285
11145,20653,11286
11146,20813,11287
11147,21043,11288
11148,21015,11289
11149,21056,11290
11150,21052,11291
11151,20969,11292
11152,21065,11293
11153,20872,11294
11154,21068,11295
11155,21044,11296
11156,20374,11298
11157,20918,11299
11158,21077,11300
11159,21082,11301
11160,21083,11302
11161,21085,11303
11162,21086,11304
11163,19269,11305
11164,20744,11306
11165,13885,596
11166,13885,598
11167,13885,597
11168,13885,11307
11169,21089,11308
11170,21090,11309
11171,21092,11310
11172,21072,11311
11173,21099,11312
11174,21101,11313
11175,20102,11314
11176,21053,11315
11177,21053,11316
11178,21069,11317
11181,20977,11320
11182,20341,11321
11183,20951,11322
11184,21057,11323
11185,20958,11324
11189,21095,11328
11190,21121,11329
11191,21121,11330
11192,20833,11331
11193,21113,11332
11194,21123,11333
11195,21054,11334
11196,21108,11335
11197,21102,11336
11198,21102,11337
11199,21102,11338
11200,21132,11340
11201,20982,11341
11202,21138,11342
11203,21139,11343
11204,18409,11344
11205,21110,11345
11206,20582,11346
11207,21120,11347
11208,21063,11349
11209,21146,11350
11210,21144,11351
11211,10325,11352
11212,21166,11354
11213,21081,11355
11214,21145,11356
11215,4599,11357
11216,20913,11358
11217,21115,11361
11218,20525,11362
11219,20761,11363
11221,21157,11365
11222,20180,11366
11223,21173,11367
11224,21188,11364
11225,21020,11368
11226,21020,11369
11227,20793,11370
11228,21002,11371
11229,21087,11372
11230,21093,11373
11231,21171,11374
11232,21169,11375
11233,21177,11376
11234,20288,11377
11235,21179,11378
11236,21185,11379
11237,21143,11380
11239,19588,10659
11240,19588,11382
11241,19588,11383
11242,19588,11384
11243,21155,11385
11244,20212,11386
11245,20937,11387
11246,21196,11388
11247,21196,11389
11248,17522,11390
11249,20792,6044
11250,20655,11392
11251,20610,11393
11252,20983,11394
11253,21208,11396
11254,21193,11397
11255,21211,11398
11256,21094,11399
11257,18482,11400
11258,21213,11401
11259,17312,2796
11260,15854,11402
11261,20386,11403
11262,21186,11404
11263,21222,11405
11264,21223,11406
11265,13619,11407
11266,20476,10883
11267,21203,11411
11268,20525,11412
11269,21156,11413
11270,21148,11414
11271,21070,11415
11272,20753,11416
11273,16298,11417
11274,20558,11418
11275,21175,11420
11276,21210,11422
11277,1080,11424
11278,21004,11425
11279,21233,11426
11280,21075,11427
11281,21237,11428
11282,21150,11429
11283,21238,11431
11284,21236,11432
11285,21241,11434
11286,21243,11435
11287,21245,11436
11288,20857,11437
11289,21249,11438
11290,21164,11439
11291,21247,11440
11292,21246,11441
11293,21250,11442
11294,21153,11443
11295,20884,11444
11296,21256,11445
11297,21011,11446
11298,21011,11447
11299,21257,11448
11300,966,448
11301,21225,11449
11302,21231,11450
11303,21273,11452
11304,21274,11453
11305,21277,11454
11306,21285,11455
11307,19708,11456
11308,21290,11457
11309,21246,11458
11310,21239,11459
11311,21100,11461
11312,21209,11462
11313,20313,11463
11314,21218,11464
11315,21050,11465
11316,20954,11466
11317,21297,11467
11318,21304,11468
11319,21305,11469
11320,1655,11470
11321,9916,10127
11322,9916,4267
11323,9916,3645
11324,21309,11472
11325,21316,11473
11326,21318,11474
11327,21319,11475
11328,21324,11476
11329,21224,11477
11330,21327,11478
11331,21328,11480
11332,21325,11481
11333,21202,11482
11334,21286,11483
11335,21336,11485
11336,21338,11486
11337,21340,11487
11338,21266,11488
11339,21345,11489
11340,21281,11490
11341,21348,11491
11342,21217,11492
11343,21350,11493
11344,21351,11494
11345,21124,11495
11346,21354,11497
11347,21352,11498
11348,21326,11499
11349,20824,11500
11350,21365,11501
11351,21364,499
11352,21287,11502
11353,21373,11503
11354,21372,11504
11355,21343,11505
11356,15221,11506
11357,21302,11507
11358,14460,11509
11359,20437,11510
11360,21346,11511
11361,21248,11512
11362,21362,11513
11363,21380,11514
11364,21379,11515
11365,19864,11516
11366,961,590
11367,20966,11518
11368,21392,11519
11369,21315,11520
11370,19986,11521
11371,21395,11522
11372,21331,11523
11373,21411,11524
11374,21412,11525
11375,21230,11526
11376,21294,11527
11377,21417,11528
11378,21418,11529
11379,21337,11530
11381,21385,11531
11382,21390,11532
11383,21323,11533
11384,21425,11534
11385,10550,11535
11386,6779,11536
11387,21369,11537
11388,20836,11538
11390,21320,11540
11391,21306,11541
11392,20356,11542
11393,21382,11543
11394,21361,11544
11395,21432,11545
11396,3583,11546
11397,21378,11547
11398,21279,11548
11401,21384,11549
11402,21434,11550
11403,13836,11551
11404,21271,11552
11405,21437,11553
11406,10254,11554
11407,10254,11556
11408,10254,11557
11409,10254,11558
11410,10254,11559
11411,10254,11560
11412,10254,11561
11413,10254,11562
11414,10254,11563
11415,10254,11565
11416,21439,11566
11417,21444,11567
11418,21446,11568
11419,21446,9865
11420,20568,11570
11421,21111,11571
11423,21436,11573
11424,21442,11574
11425,21408,11439
11426,21448,11575
11427,21364,498
11428,21452,11576
11429,19334,4766
11430,17686,11578
11431,17686,11583
11432,17686,11581
11433,15016,11584
11434,21415,11585
11435,21459,11586
11436,21377,11587
11437,3943,11588
11438,21409,11589
11439,21463,11590
11440,21464,11591
11441,21168,11592
11442,20329,11593
11443,21449,11594
11444,19351,11595
11445,21255,11596
11447,21471,11597
11448,14129,877
11449,21454,11599
11450,21479,11600
11451,21147,11601
11452,21431,11602
11453,21295,11603
11454,21295,11604
11455,9916,11605
11456,9916,11606
11457,9916,11607
11458,9916,11608
11459,9916,11609
11460,9916,1148
11461,9916,11611
11462,9916,11612
11463,21482,11613
11464,21483,11614
11465,21484,11615
11466,21490,11616
11467,21492,11617
11468,20909,11619
11469,21215,11620
11470,21488,11621
11471,20777,473
11472,19109,523
11473,19109,448
11474,20129,11622
11475,21465,11623
11476,21502,11624
11477,21502,11625
11478,21427,11626
11479,16422,11627
11480,21503,11628
11481,21391,11629
11482,21505,11630
11483,21468,11631
11484,21470,11632
11485,21520,11633
11486,21523,11634
11487,21525,11635
11488,19744,11344
11489,21469,11636
11490,19043,11637
11491,21480,11638
11492,20690,11639
11493,21536,11640
11494,21491,11641
11495,21366,11642
11496,21252,11643
11497,21371,11644
11498,21534,11645
11499,21537,11646
11500,21538,11647
11501,21550,11649
11502,21386,11650
11503,21559,11651
11504,21552,11652
11505,21568,11653
11506,21507,11654
11507,21571,11655
11508,21521,11656
11509,21572,11657
11510,21573,11658
11511,21576,11659
11512,21556,11660
11513,21578,11661
11514,20604,11662
11515,21169,11663
11516,21579,11664
11517,21561,11665
11518,21544,11666
11519,9892,11667
11520,9892,11668
11521,9892,11669
11522,9892,11671
11523,9892,11672
11524,9892,11673
11525,9892,11674
11526,9892,11675
11529,1057,523
11530,13838,7632
11531,13838,9849
11532,13838,4738
11533,13838,9848
11534,21580,11680
11535,21462,11681
11536,21588,11682
11537,14610,564
11538,21591,11683
11539,17681,11684
11540,21560,11685
11541,21416,11686
11542,21510,11687
11543,21443,11688
11544,21355,11690
11545,21540,11691
11546,20996,499
11547,20669,11692
11549,21506,11694
11550,21522,11695
11551,21553,11696
11552,21565,11697
11553,21567,11698
11554,21594,11699
11555,21584,11700
11556,21466,11701
11557,2593,523
11558,21607,11702
11559,21564,11703
11560,21616,11704
11561,19880,11705
11562,21629,11706
11563,21629,11707
11564,21631,11708
11565,21632,11709
11566,21608,11710
11567,21635,11711
11568,21590,11712
11569,21627,11713
11570,17020,11714
11571,21642,11572
11572,21646,11715
11573,21638,11716
11574,14462,845
11575,21615,11717
11576,21557,11718
11577,21641,11719
11578,19099,11720
11581,21650,11723
11582,21654,11724
11583,21662,11725
11584,21647,11726
11585,21666,11728
11586,21671,11729
11587,8181,11730
11588,8181,11731
11589,21515,11732
11590,21674,11733
11591,21032,11734
11592,21677,11735
11593,21645,11736
11594,21679,11737
11595,21595,11743
11596,21595,11740
11597,21595,11741
11598,21685,11744
11599,21684,11745
11600,21606,11746
11601,21643,11747
11602,8491,11748
11603,8491,11749
11604,8491,11750
11605,21691,11751
11606,21693,11752
11607,21692,11753
11608,21659,11754
11609,21676,11755
11610,21370,11757
11611,21701,11766
11612,21704,11767
11613,21698,11768
11614,21668,11769
11615,20727,11770
11616,21709,11771
11617,21694,11772
11618,2223,11773
11619,21718,11774
11620,21719,11776
11621,21653,11777
11622,20164,11778
11623,21720,11779
11624,21721,11780
11625,21689,11781
11626,21689,11782
11627,7691,564
11628,10410,11783
11629,10410,11784
11630,21726,11785
11631,21727,11786
11632,21715,11787
11633,20944,11788
11634,21710,11789
11635,21731,11790
11636,21575,11791
11637,21533,11792
11638,21739,11793
11639,21740,11794
11640,21728,11795
11641,21612,11796
11642,21735,11797
11643,21678,11798
11644,21716,11799
11645,13941,1068
11646,21673,11800
11647,21682,11801
11648,21708,11802
11649,20198,11803
11650,21750,11804
11651,21702,11805
11652,21756,11806
11653,21592,11807
11654,21754,11808
11655,21766,11809
11656,21775,11810
11657,18597,9768
11658,18597,11811
11660,13034,597
11661,21769,11813
11662,21640,11814
11663,21703,11815
11664,15757,11816
11665,21625,11817
11666,21790,11818
11667,21783,11819
11668,21783,11823
11669,21783,11826
11670,21783,11820
11671,21783,11821
11672,21783,11822
11673,21749,11827
11674,21517,11828
11675,21648,11830
11676,21801,11831
11677,21438,11832
11678,21798,11833
11679,21798,11835
11680,21809,11836
11681,21706,11837
11682,1029,476
11683,21187,11838
11684,21819,11839
11685,21826,11840
11686,20700,11841
11687,21623,11842
11688,21776,11843
11689,21829,11844
11690,21729,11845
11691,21794,11848
11692,21822,11849
11693,21831,11850
11694,21096,11851
11695,21834,11852
11696,20823,11853
11697,20860,11854
11698,21407,11855
11699,21267,11856
11700,21768,11857
11701,21598,11858
11702,21825,11859
11703,21844,11860
11704,21527,11862
11705,21841,11863
11706,21687,11865
11707,21736,11868
11708,21786,11869
11709,21848,11870
11710,18689,11871
11711,21791,11872
11712,21851,11873
11713,21854,11874
11714,19810,11875
11715,21761,11876
11716,21853,11877
11717,21878,11878
11718,21424,11879
11719,21874,11880
11720,21835,11881
11721,21881,11882
11722,19390,11883
11723,21887,11884
11724,21883,11885
11725,20594,11886
11726,20511,11887
11727,21892,11396
11728,21893,11889
11729,21795,11890
11730,21738,11891
11731,21803,1890
11732,21833,11893
11733,5951,11894
11734,21888,11895
11736,21849,11897
11737,21896,11898
11738,10254,11899
11739,10254,11904
11740,10254,11900
11741,10254,11901
11742,10254,11903
11743,21855,11906
11744,21838,11907
11745,21890,11908
11746,21902,11909
11747,21793,11910
11748,21861,11911
11749,21904,11912
11750,21840,11913
11751,21907,11914
11752,21879,11915
11753,21910,11916
11754,21639,11917
11755,21913,11918
11756,21903,11919
11757,21843,11920
11758,21882,11921
11759,21915,11922
11760,21799,11923
11761,21746,11924
11762,21832,11925
11763,21663,11926
11764,21894,11927
11765,21922,11928
11766,21897,11929
11767,12144,11856
11768,21837,11930
11769,21758,11931
11770,20807,11933
11771,21936,11934
11772,21938,11935
11773,21942,11936
11774,21916,11937
11775,21941,11939
11776,17629,11938
11777,21933,11940
11778,21945,11941
11779,21946,11942
11780,21947,11943
11781,17229,11944
11782,20869,11945
11783,21952,11946
11784,15583,11947
11785,21935,11948
11786,984,11949
11787,21951,11951
11788,21592,11954
11789,21592,11952
11790,21592,11953
11791,21964,11955
11792,19032,11956
11793,12176,11958
11794,21966,11128
11795,21974,11960
11796,21961,11961
11797,21810,11962
11798,21987,11963
11799,21982,11964
11800,21965,11966
11801,21928,11967
11802,21988,11968
11803,21842,11969
11804,21963,11970
11805,8181,11971
11806,5550,11972
11807,22011,11973
11808,22011,11974
11809,21792,11975
11810,22010,11976
11811,22010,11978
11812,22001,11979
11813,22018,11980
11814,22020,11981
11815,21586,11982
11816,22016,11983
11817,21970,11984
11818,9460,11986
11819,21931,11988
11820,21971,11989
11821,21064,11990
11822,22030,11991
11823,22031,11992
11824,22032,11993
11825,22035,11994
11826,21574,11995
11827,22009,11996
11828,11936,11997
11829,21950,11998
11830,21456,11999
11831,21943,12000
11832,22004,12001
11833,22046,12002
11834,22047,12003
11835,21911,12004
11836,22008,12005
11837,21973,12006
11838,21419,12007
11839,21949,12008
11840,22025,12009
11841,22039,12010
11842,22044,12011
11843,22003,12012
11844,22024,12013
11845,22075,12014
11846,10254,12015
11847,22079,12016
11848,22082,12017
11849,6820,12018
11850,6820,12019
11851,22028,12020
11852,22033,3920
11854,22033,6062
11855,22013,12027
11856,22013,12026
11857,22026,12028
11858,21846,12029
11859,22080,12030
11860,22023,12032
11861,21562,12033
11862,22099,12034
11863,6659,12035
11864,8231,4847
11865,19091,12037
11866,22105,12038
11867,15712,5083
11868,21972,12039
11869,22055,12040
11870,22055,12041
11871,22106,12042
11872,22109,12043
11873,21681,12044
11874,22113,12045
11875,7639,12047
11876,7639,12048
11877,7639,12046
11878,19307,12049
11879,8231,12050
11880,8231,12051
11881,18017,12052
11882,22103,12053
11883,22103,12054
11884,22122,12055
11885,22062,12056
11886,22121,12057
11887,22117,12058
11888,22027,12059
11889,22115,12060
11890,22036,12061
11891,22022,12062
11892,22005,12063
11893,21767,12065
11894,22104,12066
11895,22118,12068
11896,22065,12070
11897,21823,12072
11898,22102,12073
11899,22083,12074
11900,22091,12075
11901,22120,12076
11902,22136,12077
11903,22135,12078
11904,22134,12079
11905,17870,4528
11906,10550,3888
11907,22124,12080
11908,22067,12081
11909,19607,12084
11910,22088,12085
11911,10142,4847
11912,5083,4847
11913,11798,4847
11914,22017,12086
11915,22131,12087
11916,22143,12088
11917,21996,12090
11918,21812,12091
11919,22137,12092
11920,22146,12093
11921,22171,12094
11922,22172,12095
11923,22166,12096
11924,22141,12097
11925,22152,12098
11927,22051,1540
11928,22051,11721
11929,22051,11722
11930,22051,596
11931,21898,11792
11932,22151,12100
11933,22127,12101
11934,22147,12102
11935,12307,573
11936,8961,460
11937,13675,4729
11938,22099,4948
11939,22094,12103
11940,22190,12104
11941,22015,12105
11942,22107,12106
11943,22193,12107
11944,22126,12108
11945,22196,12109
11946,14706,2883
11947,22195,12110
11948,14340,3230
11949,14284,1263
11950,21613,12112
11951,21724,12113
11952,21845,12114
11953,22191,12115
11954,21953,12116
11955,22170,12117
11956,22201,12118
11957,22158,12119
11958,22061,12121
11959,22183,12123
11960,22212,12124
11961,22205,539
11962,3533,12125
11963,21788,12126
11964,22229,12127
11965,21358,12128
11966,22216,12129
11967,22235,12130
11968,22236,12131
11969,21626,12132
11970,22112,12133
11971,22247,12135
11972,22246,12136
11973,22259,12137
11974,22263,12138
11975,22264,12139
11976,22021,460
11977,20942,4148
11978,22132,12140
11979,21814,12141
11980,22267,12142
11981,22268,12143
11982,21937,12144
11983,22269,12145
11984,22052,12146
11985,21994,499
11986,21962,12147
11987,22182,12148
11988,22207,12150
11989,22174,12151
11990,22199,12152
11991,7116,12153
11992,22280,12154
11993,22226,12155
11994,22226,4841
11995,22226,484
11996,22226,564
11997,22226,6038
11998,22286,12156
11999,21994,498
12000,1080,12157
12001,14597,485
12002,21258,12158
12003,22128,12159
12004,22303,12160
12005,22304,12161
12006,22305,12162
12007,22306,12163
12008,22307,12165
12009,22310,12166
12010,22312,12168
12011,22311,12169
12012,22314,12170
12013,22313,12171
12014,22316,12172
12015,22318,12173
12016,22283,12175
12017,22309,12176
12018,22266,12177
12019,22325,12178
12020,22334,12179
12021,22294,12180
12022,22294,12181
12023,22335,12182
12024,21914,12183
12025,22328,12185
12026,20775,12186
12027,22273,12187
12028,22273,12188
12029,22273,12189
12030,22273,12190
12032,14805,603
12033,22326,12191
12034,22282,12192
12035,22282,12193
12036,1080,12195
12037,1080,12196
12038,22339,12197
12039,22340,12198
12040,22338,12199
12041,1080,12200
12042,22342,12201
12043,22296,12203
12044,22296,12204
12045,22346,12205
12046,22317,12206
12047,22275,12207
12048,22291,12208
12049,22350,12209
12050,22332,12210
12051,20734,12211
12052,22347,12214
12053,22354,12215
12054,18451,12216
12055,20754,11053
12056,22237,12217
12057,22323,12218
12058,22358,12219
12059,21978,12220
12060,22181,12221
12061,22233,12222
12062,22302,12223
12063,22362,12224
12064,22361,12225
12065,22320,12226
12066,22365,12227
12067,22367,12228
12068,22368,12229
12069,21122,8528
12070,22375,12230
12071,22377,12231
12072,22363,12232
12073,22363,12233
12074,22363,12234
12075,17262,5123
12076,5575,7852
12077,22380,12235
12079,22173,12237
12080,22384,12238
12081,22353,12239
12082,22110,12240
12083,21976,12241
12084,22352,12242
12085,14250,1822
12086,22379,12243
12087,22393,12244
12088,17280,3766
12089,22349,12245
12090,22373,12246
12091,22385,12247
12092,21979,12248
12093,14536,2806
12094,22108,12252
12095,22359,12253
12096,22401,12254
12097,22355,12255
12098,22343,12256
12099,22416,12257
12100,22248,12258
12101,22414,12259
12102,19486,12260
12103,22396,12261
12104,22407,12262
12105,22407,12263
12106,22407,12266
12107,22407,12267
12108,22418,12268
12109,22403,12269
12110,22403,12270
12111,22419,12271
12112,22425,12273
12113,21219,12274
12114,22426,12277
12115,22427,12279
12116,16325,12280
12117,22428,12281
12118,22417,12282
12119,22411,12284
12120,11887,12285
12121,21827,12286
12122,22388,12287
12123,22408,12288
12124,21619,12289
12125,22439,12290
12126,6033,12291
12127,6571,12292
12128,22432,12293
12129,22441,12294
12130,22445,12295
12131,22443,12296
12132,22423,12298
12133,22423,12297
12134,22447,12299
12135,22450,12300
12136,2347,12302
12137,22387,12303
12138,22265,12304
12141,8491,12305
12142,8491,12306
12143,8491,12307
12144,22456,12308
12145,22440,12309
12146,22391,12310
12147,22457,12311
12148,22459,12312
12149,22462,12313
12150,22465,12314
12151,19300,12315
12152,22469,12316
12153,22468,12317
12154,22463,12318
12155,14508,12319
12156,14508,12321
12157,14508,12320
12158,22473,12322
12159,22480,12324
12160,22481,12325
12161,22479,12326
12162,7639,12327
12163,7494,12329
12164,22199,12330
12165,22374,12331
12166,22478,12332
12167,22494,12333
12168,22140,12334
12169,22257,12335
12170,1706,12337
12171,1706,12338
12172,22492,12339
12173,22256,12340
12174,22471,12341
12175,22499,12343
12176,22498,12344
12177,22378,12345
12178,22505,12346
12179,22510,12348
12180,22511,12349
12181,22512,12350
12182,22501,12351
12183,22506,12352
12184,22519,12354
12185,22518,12355
12186,22503,12356
12187,22477,12357
12188,22527,12358
12189,22482,12359
12190,22059,12360
12191,22509,12361
12192,22429,12362
12193,22502,12363
12194,22532,4311
12195,22513,12365
12196,21651,12366
12197,22537,12368
12198,22529,12369
12199,22556,12370
12200,22539,12372
12201,21276,12373
12202,22557,12374
12203,22558,12375
12204,22486,12376
12205,22561,12377
12206,22526,12378
12207,21958,12379
12208,22563,12380
12209,7068,12381
12210,10924,3325
12211,10924,12382
12212,22442,12383
12213,22567,12384
12214,22448,12385
12215,22262,12386
12216,22194,12387
12217,20139,10025
12218,22491,12388
12219,22559,12389
12220,22507,7581
12221,22560,12391
12222,19550,12392
12223,22589,12393
12224,22588,12394
12225,22587,12395
12226,22524,12396
12227,22547,12397
12228,22555,12398
12229,22576,12399
12230,22568,12400
12231,22586,12401
12232,22598,12402
12233,22600,12403
12234,22599,12404
12235,22608,12406
12236,22577,12407
12237,22609,12408
12239,22614,12411
12240,22612,12412
12241,20779,12413
12242,22562,12414
12243,6093,12415
12244,6093,12416
12245,6093,12417
12246,6093,12418
12247,6093,12419
12248,22622,12421
12249,22590,12422
12250,21865,12423
12251,22624,10224
12252,22626,12424
12253,22564,8549
12254,22202,12425
12255,22628,12426
12256,22629,12427
12257,22591,12428
12258,22630,12429
12259,12920,12430
12260,22635,12431
12261,22636,12432
12262,22634,12433
12263,16201,12434
12264,22638,12435
12265,22642,12437
12266,22633,12438
12267,22643,12440
12268,22651,12441
12269,22653,12442
12270,22655,12443
12271,22656,12444
12272,22631,9913
12273,22660,12446
12274,22662,12447
12275,22657,12448
12276,22663,12450
12277,22664,12451
12278,22672,12452
12279,22671,12453
12280,15016,12454
12281,15016,12455
12282,22666,12456
12283,22675,12457
12284,22673,12458
12285,22678,12459
12286,22536,12460
12287,22682,12461
12288,22685,6687
12289,22464,12462
12290,22650,12463
12291,22571,12464
12292,22693,12465
12293,22694,12466
12294,21934,12468
12295,17691,12470
12296,21836,8549
12297,22703,12473
12298,22704,12474
12299,22706,12475
12300,22454,12476
12301,22648,12477
12302,21633,12478
12303,22649,12479
12304,22695,10953
12305,22730,12481
12306,20895,12482
12307,22717,12484
12308,22717,12485
12309,22734,12486
12310,22748,12487
12311,22749,12488
12312,22750,12489
12313,22750,12490
12314,22646,12491
12315,22566,12493
12316,22744,6379
12317,22753,12494
12318,22732,12495
12319,22688,12496
12320,22735,12497
